Core Code,Site Name,Item Description,Latitude,Latitude Hemisphere,Longitude,Longitude Hemisphere,physical_coordinates,Geometry WKT,Country,Region,Altitude,Water Depth,Collection Year,Collection Date,Project,Core Type,Format,Recovery Length,Storage Location,Delivered To,Chief Scientist,Cruise Name,Cruise Leader,Core Provider,Owner,Age Uncalibrated,Age Uncalibrated SD,Basal Age,Basal Age Calibrated,Oldest Sample Age,Publication,Cruise Report,Notes,Comments,
sample_alias,locality,description,decimalLatitude,LatitudeHemisphere,decimalLongitude,LongitudeHemisphere,physical_coordinates,footprintWKT,geo_loc_name,higherGeography,elev,depth,year,collection_date,project_name,samplingProtocol,preparationType,core_length,storage_location,custodian,collected_by,eventID,recordedBy,institutionCode,ownerInstitutionCode,age,ageUncertainty,basal_age_14C_BP,basal_age_cal_BP,oldest_sample_age_cal_BP,bibliographicCitation,associatedReferences,occurrenceRemarks,eventRemarks,source
K873,Storegga Slide,"JM00-552-GC, Del2",64.59466667,N,4.123833333,E,01.15b.04.09,POINT(4.123833333 64.59466667),,,,1525,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,305,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K874,Storegga Slide,"JM00-551-GC, Del5",64.63933333,N,4.3295,E,01.15b.04.08,POINT(4.3295 64.63933333),,,,1314,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,475,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K875,Sula Ridge,"JM00-559/1, Del1",64.06866667,N,7.9925,E,01.16.04.03,POINT(7.9925 64.06866667),,,,267,2000,15.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,166,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K876,Sula Ridge,"JM00-558/2, Del1",64.02,N,7.89,E,01.16.04.04,POINT(7.89 64.02),,,,240,2000,15.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,188,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K877,Storegga Slide,"JM00-551-GC, Del4",64.63933333,N,4.3295,E,01.16.04.05,POINT(4.3295 64.63933333),,,,1314,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,475,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K878,Storegga Slide,"JM00-551-GC, Del1",64.63933333,N,4.3295,E,01.16.04.06,POINT(4.3295 64.63933333),,,,1314,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,475,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K879,Storegga Slide,"JM00-551-GC, Del3",64.63933333,N,4.3295,E,01.16.04.07,POINT(4.3295 64.63933333),,,,1314,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,475,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1019,Sula Ridge,"JM00-558/1, Del1",64.02,N,7.89,E,01.15b.15.07,POINT(7.89 64.02),,,,240,2000,15.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,35,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1020,Sula Ridge,"JM00-558/2, Del2",64.02,N,7.89,E,01.15b.15.08,POINT(7.89 64.02),,,,240,2000,15.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,188,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1021,Storegga Slide,"JM00-552-GC, Del1",64.59466667,N,4.123833333,E,01.15b.15.09,POINT(4.123833333 64.59466667),,,,1525,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,305,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1022,Storegga Slide,"JM00-550-GC, Del3",64.6615,N,4.373333333,E,01.16.01.01,POINT(4.373333333 64.6615),,,,1126,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,551,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1023,Storegga Slide,"JM00-550-GC, Del2",64.6615,N,4.373333333,E,01.16.01.02,POINT(4.373333333 64.6615),,,,1126,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,551,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1024,Storegga Slide,"JM00-551-GC, Del2",64.63933333,N,4.3295,E,01.16.01.03,POINT(4.3295 64.63933333),,,,1314,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,475,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1025,Storegga Slide,"JM00-550-GC, Del1",64.6615,N,4.373333333,E,01.16.01.04,POINT(4.373333333 64.6615),,,,1126,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,551,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1026,Storegga Slide,"JM00-550-GC, Del4",64.6615,N,4.373333333,E,01.16.01.05,POINT(4.373333333 64.6615),,,,1126,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,551,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1027,Storegga Slide,"JM00-552-GC, Del3",64.59466667,N,4.123833333,E,01.16.01.06,POINT(4.123833333 64.59466667),,,,1525,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Unopened,305,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1029,Storegga Slide,JM00-555 Del 1,64.97283333,N,5.057333333,E,01.16.01.08,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1030,Storegga Slide,JM00-555 Del 3 work,64.97283333,N,5.057333333,E,01.16.01.07,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1031,Storegga Slide,JM00-555 Del 2 work,64.97283333,N,5.057333333,E,01.16.01.09,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1028,Storegga Slide,JM00-555 Del 5 work,64.97283333,N,5.057333333,E,01.16.01.07 together K1032,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1032,Storegga Slide,JM00-549 Del VI,64.69033333,N,4.328833333,E,01.16.01.07 together K1028,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1033,Storegga Slide,JM00-555 Del 4 work,64.97283333,N,5.057333333,E,01.16.01.09,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1034,Storegga Slide,JM00-556 Del 1 work,64.9815,N,4.977833333,E,01.16.02.01,POINT(4.977833333 64.9815),,,,769,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,413,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1035,Storegga Slide,JM00-556 Del 2 work,64.9815,N,4.977833333,E,01.16.02.01,POINT(4.977833333 64.9815),,,,769,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,413,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1036,Storegga Slide,JM00-556 Del 3 work,64.9815,N,4.977833333,E,01.16.02.02,POINT(4.977833333 64.9815),,,,769,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,413,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1037,Storegga Slide,JM00-556 Del 4 work,64.9815,N,4.977833333,E,01.16.02.02,POINT(4.977833333 64.9815),,,,769,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,413,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1038,Storegga Slide,JM00-554 Del 1 work,64.94633333,N,5.1035,E,01.16.02.03,POINT(5.1035 64.94633333),,,,715,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,407,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1039,Storegga Slide,JM00-554 Del 3 work,64.94633333,N,5.1035,E,01.16.02.03,POINT(5.1035 64.94633333),,,,715,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,407,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1040,Storegga Slide,JM00-554 Del 4 work,64.94633333,N,5.1035,E,01.16.02.04,POINT(5.1035 64.94633333),,,,715,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,407,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1041,Storegga Slide,JM00-549 Del I work,64.69033333,N,4.328833333,E,01.16.02.04,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1042,Storegga Slide,JM00-549 Del II work,64.69033333,N,4.328833333,E,01.16.02.05,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1043,Storegga Slide,JM00-549 Del III work,64.69033333,N,4.328833333,E,01.16.02.05,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1044,Storegga Slide,JM00-549 Del IV work,64.69033333,N,4.328833333,E,01.16.02.06,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1045,Storegga Slide,JM00-554 Del 2 work,64.94633333,N,5.1035,E,01.16.02.06,POINT(5.1035 64.94633333),,,,715,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,407,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1046,Storegga Slide,JM00-553 Del 3,64.93416667,N,4.9715,E,01.16.02.07,POINT(4.9715 64.93416667),,,,772,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,451,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1047,Storegga Slide,JM00-553 Del 2 work,64.93416667,N,4.9715,E,01.16.02.07,POINT(4.9715 64.93416667),,,,772,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,451,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1048,Storegga Slide,JM00-553 Del 1 work,64.93416667,N,4.9715,E,01.16.02.08,POINT(4.9715 64.93416667),,,,772,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,451,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1049,Storegga Slide,JM00-548 Del 3,64.6525,N,4.255,E,01.16.02.08,POINT(4.255 64.6525),,,,1306,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Piston Core,Dtube,288,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1050,Storegga Slide,JM00-548 Del 2,64.6525,N,4.255,E,01.16.03.01,POINT(4.255 64.6525),,,,1306,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Piston Core,Dtube,288,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1051,Storegga Slide,JM00-548 Del 1,64.6525,N,4.255,E,01.16.03.01,POINT(4.255 64.6525),,,,1306,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Piston Core,Dtube,288,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1052,Storegga Slide,JM00-549 Del 5,64.69033333,N,4.328833333,E,01.16.03.02,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1053,Storegga Slide,JM00-553 Del 4 work,64.93416667,N,4.9715,E,01.16.03.02,POINT(4.9715 64.93416667),,,,772,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,451,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1054,Storegga Slide,JM00-553 Del 5 work,64.93416667,N,4.9715,E,01.16.01.08 together F1060,POINT(4.9715 64.93416667),,,,772,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,451,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1055,Sula Ridge,JM00-557 Del 5 work,64.75333333,N,4.575833333,E,01.16.03.03,POINT(4.575833333 64.75333333),,,,852,2000,13.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,560,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1056,Sula Ridge,JM00-557 Del 4 work,64.75333333,N,4.575833333,E,01.16.03.03,POINT(4.575833333 64.75333333),,,,852,2000,13.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,560,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1057,Sula Ridge,JM00-557 Del 3 work,64.75333333,N,4.575833333,E,01.16.03.04,POINT(4.575833333 64.75333333),,,,852,2000,13.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,560,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1058,Sula Ridge,JM00-557 Del 2 work,64.75333333,N,4.575833333,E,01.16.03.04,POINT(4.575833333 64.75333333),,,,852,2000,13.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,560,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1059,Sula Ridge,JM00-557 Del 1 work,64.75333333,N,4.575833333,E,01.16.03.05,POINT(4.575833333 64.75333333),,,,852,2000,13.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,560,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1060,Sula Ridge,JM00-557 Del 6 work,64.75333333,N,4.575833333,E,01.16.01.08 together F1054,POINT(4.575833333 64.75333333),,,,852,2000,13.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,560,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1081,Trænadjupet,JM00-1364/1 Del 1,66.90516667,N,10.91183333,E,01.15b.14.06 behind K1080,POINT(10.91183333 66.90516667),,,,331,2000,23.11.2000,"ECOMOUND, SPINOF, NORPAST",Gravity Core,Unopened,30,,,,JM001121,"Berndt, Christian",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM001121,,,Floyalager
K1088,Storegga Slide,JM00-556 Del 4 archive,64.9815,N,4.977833333,E,01.15b.13.04,POINT(4.977833333 64.9815),,,,769,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,413,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1089,Storegga Slide,JM00-555 Del 5 archive,64.97283333,N,5.057333333,E,01.15b.13.05 together K1090,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1090,Storegga Slide,JM00-549 Del 6,64.69033333,N,4.328833333,E,01.15b.13.05 together K1089,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1091,Storegga Slide,JM00-549 Del V,64.69033333,N,4.328833333,E,01.15b.13.05,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1092,Storegga Slide,JM00-556 Del 3 archive,64.9815,N,4.977833333,E,01.15b.13.06,POINT(4.977833333 64.9815),,,,769,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,413,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1093,Storegga Slide,JM00-549 Del IV archive,64.69033333,N,4.328833333,E,01.15b.13.06,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1094,Storegga Slide,JM00-556 Del 2 archive,64.9815,N,4.977833333,E,01.15b.13.07,POINT(4.977833333 64.9815),,,,769,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,413,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1095,Storegga Slide,JM00-556 Del 1 archive,64.9815,N,4.977833333,E,01.15b.13.07,POINT(4.977833333 64.9815),,,,769,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,413,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1096,Storegga Slide,JM00-549 Del III archive,64.69033333,N,4.328833333,E,01.15b.13.08,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1097,Storegga Slide,JM00-549 Del II archive,64.69033333,N,4.328833333,E,01.15b.13.08,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1098,Storegga Slide,JM00-549 Del I archive,64.69033333,N,4.328833333,E,01.15b.14.01,POINT(4.328833333 64.69033333),,,,1120,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,556,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1099,Storegga Slide,JM00-555 Del 1 archive,64.97283333,N,5.057333333,E,01.15b.14.01,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1100,Storegga Slide,JM00-555 Del 2 archive,64.97283333,N,5.057333333,E,01.15b.14.02,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1101,Storegga Slide,JM00-555 Del 3 archive,64.97283333,N,5.057333333,E,01.15b.14.02,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1102,Storegga Slide,JM00-555 Del 4 archive,64.97283333,N,5.057333333,E,01.15b.14.03,POINT(5.057333333 64.97283333),,,,731,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,436,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1103,Storegga Slide,JM00-554 Del 1 archive,64.94633333,N,5.1035,E,01.15b.12.04,POINT(5.1035 64.94633333),,,,715,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,407,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1104,Storegga Slide,JM00-554 Del 2 archive,64.94633333,N,5.1035,E,01.15b.12.04,POINT(5.1035 64.94633333),,,,715,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,407,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1105,Storegga Slide,JM00-554 Del 3 archive,64.94633333,N,5.1035,E,01.15b.12.05,POINT(5.1035 64.94633333),,,,715,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,407,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
K1106,Storegga Slide,JM00-553 Del 3 archive,64.93416667,N,4.9715,E,01.15b.12.05,POINT(4.9715 64.93416667),,,,772,2000,11.07.2000,"STRATAGEM, ECOMOUND, COSTA",Gravity Core,Dtube,451,,,,JM000703,"Laberg, Jan Sverre",,IG,,,,,,,\\ad.uit.no/ntfak\igdata\NAS\igdata\Report\2000\JM000703,,,Floyalager
